Country/Region,Date,Cases,new_date
Bahrain,2/26/20,33,2020-02-26
Greece,2/26/20,1,2020-02-26
Iceland,2/26/20,0,2020-02-26
Mauritania,2/26/20,0,2020-02-26
Israel,2/26/20,2,2020-02-26
Netherlands,2/26/20,0,2020-02-26
Ecuador,2/26/20,0,2020-02-26
Iraq,2/26/20,5,2020-02-26
Philippines,2/26/20,3,2020-02-26
Maldives,2/26/20,0,2020-02-26
Qatar,2/26/20,0,2020-02-26
Angola,2/26/20,0,2020-02-26
Vietnam,2/26/20,16,2020-02-26
Mauritius,2/26/20,0,2020-02-26
Serbia,2/26/20,0,2020-02-26
Bahamas,2/26/20,0,2020-02-26
Mozambique,2/26/20,0,2020-02-26
Suriname,2/26/20,0,2020-02-26
Afghanistan,2/26/20,1,2020-02-26
Diamond Princess,2/26/20,705,2020-02-26
Sweden,2/26/20,2,2020-02-26
Bulgaria,2/26/20,0,2020-02-26
Congo (Brazzaville),2/26/20,0,2020-02-26
Botswana,2/26/20,0,2020-02-26
Hungary,2/26/20,0,2020-02-26
Russia,2/26/20,2,2020-02-26
Seychelles,2/26/20,0,2020-02-26
Mexico,2/26/20,0,2020-02-26
Antigua and Barbuda,2/26/20,0,2020-02-26
Egypt,2/26/20,1,2020-02-26
Guyana,2/26/20,0,2020-02-26
Malaysia,2/26/20,22,2020-02-26
Namibia,2/26/20,0,2020-02-26
China,2/26/20,78166,2020-02-26
Singapore,2/26/20,93,2020-02-26
Nepal,2/26/20,1,2020-02-26
Mali,2/26/20,0,2020-02-26
Trinidad and Tobago,2/26/20,0,2020-02-26
New Zealand,2/26/20,0,2020-02-26
Ireland,2/26/20,0,2020-02-26
Mongolia,2/26/20,0,2020-02-26
Grenada,2/26/20,0,2020-02-26
Somalia,2/26/20,0,2020-02-26
El Salvador,2/26/20,0,2020-02-26
MS Zaandam,2/26/20,0,2020-02-26
West Bank and Gaza,2/26/20,0,2020-02-26
Sierra Leone,2/26/20,0,2020-02-26
Congo (Kinshasa),2/26/20,0,2020-02-26
Indonesia,2/26/20,0,2020-02-26
Romania,2/26/20,1,2020-02-26
Estonia,2/26/20,0,2020-02-26
Poland,2/26/20,0,2020-02-26
Luxembourg,2/26/20,0,2020-02-26
Azerbaijan,2/26/20,0,2020-02-26
Andorra,2/26/20,0,2020-02-26
Bangladesh,2/26/20,0,2020-02-26
Montenegro,2/26/20,0,2020-02-26
Pakistan,2/26/20,2,2020-02-26
Cuba,2/26/20,0,2020-02-26
US,2/26/20,57,2020-02-26
Colombia,2/26/20,0,2020-02-26
Dominica,2/26/20,0,2020-02-26
Costa Rica,2/26/20,0,2020-02-26
Jamaica,2/26/20,0,2020-02-26
Rwanda,2/26/20,0,2020-02-26
Venezuela,2/26/20,0,2020-02-26
Malta,2/26/20,0,2020-02-26
Cameroon,2/26/20,0,2020-02-26
Monaco,2/26/20,0,2020-02-26
Madagascar,2/26/20,0,2020-02-26
Tunisia,2/26/20,0,2020-02-26
Armenia,2/26/20,0,2020-02-26
Ghana,2/26/20,0,2020-02-26
Syria,2/26/20,0,2020-02-26
Dominican Republic,2/26/20,0,2020-02-26
Uzbekistan,2/26/20,0,2020-02-26
Uruguay,2/26/20,0,2020-02-26
Argentina,2/26/20,0,2020-02-26
Cambodia,2/26/20,1,2020-02-26
Brunei,2/26/20,0,2020-02-26
Burma,2/27/20,0,2020-02-27
Malta,2/27/20,0,2020-02-27
North Macedonia,2/27/20,1,2020-02-27
Iraq,2/27/20,7,2020-02-27
Mauritius,2/27/20,0,2020-02-27
Ukraine,2/27/20,0,2020-02-27
Latvia,2/27/20,0,2020-02-27
Belgium,2/27/20,1,2020-02-27
Tanzania,2/27/20,0,2020-02-27
Namibia,2/27/20,0,2020-02-27
Austria,2/27/20,3,2020-02-27
Iceland,2/27/20,0,2020-02-27
Slovakia,2/27/20,0,2020-02-27
South Africa,2/27/20,0,2020-02-27
Saudi Arabia,2/27/20,0,2020-02-27
Gambia,2/27/20,0,2020-02-27
Mauritania,2/27/20,0,2020-02-27
Ghana,2/27/20,0,2020-02-27
Saint Vincent and the Grenadines,2/27/20,0,2020-02-27
Guyana,2/27/20,0,2020-02-27
Fiji,2/27/20,0,2020-02-27
Djibouti,2/27/20,0,2020-02-27
Lebanon,2/27/20,2,2020-02-27
Antigua and Barbuda,2/27/20,0,2020-02-27
Ireland,2/27/20,0,2020-02-27
Egypt,2/27/20,1,2020-02-27
Bulgaria,2/27/20,0,2020-02-27
Somalia,2/27/20,0,2020-02-27
Brazil,2/27/20,1,2020-02-27
Luxembourg,2/27/20,0,2020-02-27
Haiti,2/27/20,0,2020-02-27
Philippines,2/27/20,3,2020-02-27
Thailand,2/27/20,40,2020-02-27
Venezuela,2/27/20,0,2020-02-27
"Korea, South",2/27/20,1766,2020-02-27
Albania,2/27/20,0,2020-02-27
Monaco,2/27/20,0,2020-02-27
Kuwait,2/27/20,43,2020-02-27
Armenia,2/27/20,0,2020-02-27
Dominican Republic,2/27/20,0,2020-02-27
Argentina,2/27/20,0,2020-02-27
Brunei,2/27/20,0,2020-02-27
Oman,2/27/20,4,2020-02-27
Cambodia,2/27/20,1,2020-02-27
France,2/27/20,38,2020-02-27
Norway,2/27/20,1,2020-02-27
Dominica,2/27/20,0,2020-02-27
Mongolia,2/27/20,0,2020-02-27
Benin,2/27/20,0,2020-02-27
Spain,2/27/20,15,2020-02-27
Sierra Leone,2/27/20,0,2020-02-27
Sao Tome and Principe,2/27/20,0,2020-02-27
Indonesia,2/27/20,0,2020-02-27
Kosovo,2/27/20,0,2020-02-27
Congo (Kinshasa),2/27/20,0,2020-02-27
Poland,2/27/20,0,2020-02-27
Panama,2/27/20,0,2020-02-27
Montenegro,2/27/20,0,2020-02-27
Central African Republic,2/27/20,0,2020-02-27
US,2/27/20,58,2020-02-27
Western Sahara,2/27/20,0,2020-02-27
Croatia,2/27/20,3,2020-02-27
Greece,2/27/20,3,2020-02-27
Grenada,2/27/20,0,2020-02-27
Vietnam,2/27/20,16,2020-02-27
Kenya,2/27/20,0,2020-02-27
Afghanistan,2/27/20,1,2020-02-27
Qatar,2/27/20,0,2020-02-27
Papua New Guinea,2/27/20,0,2020-02-27
Mozambique,2/27/20,0,2020-02-27
Cyprus,2/27/20,0,2020-02-27
Laos,2/27/20,0,2020-02-27
Sweden,2/27/20,7,2020-02-27
Congo (Brazzaville),2/27/20,0,2020-02-27
Seychelles,2/27/20,0,2020-02-27
Finland,2/27/20,2,2020-02-27
Mexico,2/27/20,0,2020-02-27
Zimbabwe,2/27/20,0,2020-02-27
Ecuador,2/27/20,0,2020-02-27
Bhutan,2/27/20,0,2020-02-27
Belize,2/27/20,0,2020-02-27
Switzerland,2/27/20,8,2020-02-27
Australia,2/27/20,15,2020-02-27
Morocco,2/27/20,0,2020-02-27
San Marino,2/27/20,1,2020-02-27
Kyrgyzstan,2/27/20,0,2020-02-27
Moldova,2/27/20,0,2020-02-27
Taiwan*,2/27/20,32,2020-02-27
Portugal,2/27/20,0,2020-02-27
United Arab Emirates,2/27/20,13,2020-02-27
Iran,2/27/20,245,2020-02-27
Gabon,2/27/20,0,2020-02-27
India,2/27/20,3,2020-02-27
Chad,2/27/20,0,2020-02-27
Colombia,2/27/20,0,2020-02-27
El Salvador,2/27/20,0,2020-02-27
Nigeria,2/27/20,0,2020-02-27
Germany,2/27/20,46,2020-02-27
Peru,2/27/20,0,2020-02-27
West Bank and Gaza,2/27/20,0,2020-02-27
Malawi,2/27/20,0,2020-02-27
Barbados,2/27/20,0,2020-02-27
Liechtenstein,2/27/20,0,2020-02-27
Timor-Leste,2/27/20,0,2020-02-27
Italy,2/27/20,655,2020-02-27
Netherlands,2/27/20,1,2020-02-27
Niger,2/27/20,0,2020-02-27
Slovenia,2/27/20,0,2020-02-27
South Sudan,2/27/20,0,2020-02-27
Georgia,2/27/20,1,2020-02-27
Chile,2/27/20,0,2020-02-27
Hungary,2/27/20,0,2020-02-27
Botswana,2/27/20,0,2020-02-27
Canada,2/27/20,13,2020-02-27
Guinea,2/27/20,0,2020-02-27
Bahamas,2/27/20,0,2020-02-27
Serbia,2/27/20,0,2020-02-27
Jordan,2/27/20,0,2020-02-27
Angola,2/27/20,0,2020-02-27
Cote d'Ivoire,2/27/20,0,2020-02-27
Singapore,2/27/20,93,2020-02-27
Equatorial Guinea,2/27/20,0,2020-02-27
Algeria,2/27/20,1,2020-02-27
Russia,2/27/20,2,2020-02-27
Eswatini,2/27/20,0,2020-02-27
Eritrea,2/27/20,0,2020-02-27
Bahrain,2/27/20,33,2020-02-27
Bangladesh,2/27/20,0,2020-02-27
Sudan,2/27/20,0,2020-02-27
Bosnia and Herzegovina,2/27/20,0,2020-02-27
Estonia,2/27/20,1,2020-02-27
Senegal,2/27/20,0,2020-02-27
Andorra,2/27/20,0,2020-02-27
Denmark,2/27/20,1,2020-02-27
Zambia,2/27/20,0,2020-02-27
Honduras,2/27/20,0,2020-02-27
MS Zaandam,2/27/20,0,2020-02-27
Jamaica,2/27/20,0,2020-02-27
New Zealand,2/27/20,0,2020-02-27
Trinidad and Tobago,2/27/20,0,2020-02-27
Rwanda,2/27/20,0,2020-02-27
Cabo Verde,2/27/20,0,2020-02-27
Saint Kitts and Nevis,2/27/20,0,2020-02-27
Syria,2/27/20,0,2020-02-27
Uruguay,2/27/20,0,2020-02-27
Japan,2/27/20,214,2020-02-27
Burundi,2/27/20,0,2020-02-27
Guinea-Bissau,2/27/20,0,2020-02-27
Lithuania,2/27/20,0,2020-02-27
Madagascar,2/27/20,0,2020-02-27
Burkina Faso,2/27/20,0,2020-02-27
Nicaragua,2/27/20,0,2020-02-27
Paraguay,2/27/20,0,2020-02-27
China,2/27/20,78600,2020-02-27
Diamond Princess,2/27/20,705,2020-02-27
Libya,2/27/20,0,2020-02-27
Malaysia,2/27/20,23,2020-02-27
Guatemala,2/27/20,0,2020-02-27
Israel,2/27/20,3,2020-02-27
Saint Lucia,2/27/20,0,2020-02-27
Belarus,2/27/20,0,2020-02-27
Liberia,2/27/20,0,2020-02-27
Suriname,2/27/20,0,2020-02-27
Pakistan,2/27/20,2,2020-02-27
United Kingdom,2/27/20,15,2020-02-27
Nepal,2/27/20,1,2020-02-27
Cameroon,2/27/20,0,2020-02-27
Czechia,2/27/20,0,2020-02-27
Cuba,2/27/20,0,2020-02-27
Costa Rica,2/27/20,0,2020-02-27
Holy See,2/27/20,0,2020-02-27
Sri Lanka,2/27/20,1,2020-02-27
Uzbekistan,2/27/20,0,2020-02-27
Mali,2/27/20,0,2020-02-27
Togo,2/27/20,0,2020-02-27
Romania,2/27/20,1,2020-02-27
Azerbaijan,2/27/20,0,2020-02-27
Kazakhstan,2/27/20,0,2020-02-27
Tunisia,2/27/20,0,2020-02-27
Ethiopia,2/27/20,0,2020-02-27
Turkey,2/27/20,0,2020-02-27
Bolivia,2/27/20,0,2020-02-27
Uganda,2/27/20,0,2020-02-27
Maldives,2/27/20,0,2020-02-27
Rwanda,2/28/20,0,2020-02-28
France,2/28/20,57,2020-02-28
Latvia,2/28/20,0,2020-02-28
Belgium,2/28/20,1,2020-02-28
Syria,2/28/20,0,2020-02-28
Argentina,2/28/20,0,2020-02-28
Equatorial Guinea,2/28/20,0,2020-02-28
Poland,2/28/20,0,2020-02-28
Sri Lanka,2/28/20,1,2020-02-28
Papua New Guinea,2/28/20,0,2020-02-28
Uruguay,2/28/20,0,2020-02-28
Fiji,2/28/20,0,2020-02-28
Laos,2/28/20,0,2020-02-28
Dominican Republic,2/28/20,0,2020-02-28
Saint Kitts and Nevis,2/28/20,0,2020-02-28
Philippines,2/28/20,3,2020-02-28
Zambia,2/28/20,0,2020-02-28
Armenia,2/28/20,0,2020-02-28
Vietnam,2/28/20,16,2020-02-28
Kuwait,2/28/20,45,2020-02-28
Monaco,2/28/20,0,2020-02-28
Namibia,2/28/20,0,2020-02-28
Maldives,2/28/20,0,2020-02-28
Thailand,2/28/20,41,2020-02-28
Venezuela,2/28/20,0,2020-02-28
Madagascar,2/28/20,0,2020-02-28
Oman,2/28/20,4,2020-02-28
Mali,2/28/20,0,2020-02-28
Dominica,2/28/20,0,2020-02-28
Algeria,2/28/20,1,2020-02-28
Luxembourg,2/28/20,0,2020-02-28
Bangladesh,2/28/20,0,2020-02-28
Montenegro,2/28/20,0,2020-02-28
Colombia,2/28/20,0,2020-02-28
Sudan,2/28/20,0,2020-02-28
El Salvador,2/28/20,0,2020-02-28
Libya,2/28/20,0,2020-02-28
Estonia,2/28/20,1,2020-02-28
Tanzania,2/28/20,0,2020-02-28
North Macedonia,2/28/20,1,2020-02-28
Afghanistan,2/28/20,1,2020-02-28
Panama,2/28/20,0,2020-02-28
Azerbaijan,2/28/20,0,2020-02-28
Andorra,2/28/20,0,2020-02-28
Denmark,2/28/20,1,2020-02-28
Kosovo,2/28/20,0,2020-02-28
Congo (Kinshasa),2/28/20,0,2020-02-28
Lebanon,2/28/20,2,2020-02-28
Western Sahara,2/28/20,0,2020-02-28
Togo,2/28/20,0,2020-02-28
Mongolia,2/28/20,0,2020-02-28
Chad,2/28/20,0,2020-02-28
Spain,2/28/20,32,2020-02-28
Benin,2/28/20,0,2020-02-28
MS Zaandam,2/28/20,0,2020-02-28
Romania,2/28/20,3,2020-02-28
New Zealand,2/28/20,1,2020-02-28
Uzbekistan,2/28/20,0,2020-02-28
Angola,2/28/20,0,2020-02-28
Paraguay,2/28/20,0,2020-02-28
Cyprus,2/28/20,0,2020-02-28
Morocco,2/28/20,0,2020-02-28
Belarus,2/28/20,1,2020-02-28
Saint Vincent and the Grenadines,2/28/20,0,2020-02-28
Australia,2/28/20,15,2020-02-28
Netherlands,2/28/20,1,2020-02-28
Belize,2/28/20,0,2020-02-28
Saint Lucia,2/28/20,0,2020-02-28
Djibouti,2/28/20,0,2020-02-28
Switzerland,2/28/20,8,2020-02-28
Nigeria,2/28/20,1,2020-02-28
Malaysia,2/28/20,23,2020-02-28
Niger,2/28/20,0,2020-02-28
Ecuador,2/28/20,0,2020-02-28
Egypt,2/28/20,1,2020-02-28
Mexico,2/28/20,1,2020-02-28
Mozambique,2/28/20,0,2020-02-28
Finland,2/28/20,2,2020-02-28
Russia,2/28/20,2,2020-02-28
Chile,2/28/20,0,2020-02-28
Pakistan,2/28/20,2,2020-02-28
Congo (Brazzaville),2/28/20,0,2020-02-28
Diamond Princess,2/28/20,705,2020-02-28
Czechia,2/28/20,0,2020-02-28
Sweden,2/28/20,7,2020-02-28
Ethiopia,2/28/20,0,2020-02-28
Cuba,2/28/20,0,2020-02-28
Bahamas,2/28/20,0,2020-02-28
Timor-Leste,2/28/20,0,2020-02-28
Nicaragua,2/28/20,0,2020-02-28
Liberia,2/28/20,0,2020-02-28
Kyrgyzstan,2/28/20,0,2020-02-28
Norway,2/28/20,6,2020-02-28
Malta,2/28/20,0,2020-02-28
Nepal,2/28/20,1,2020-02-28
Croatia,2/28/20,5,2020-02-28
China,2/28/20,78928,2020-02-28
Bahrain,2/28/20,36,2020-02-28
Qatar,2/28/20,0,2020-02-28
Eritrea,2/28/20,0,2020-02-28
United Kingdom,2/28/20,20,2020-02-28
Costa Rica,2/28/20,0,2020-02-28
Eswatini,2/28/20,0,2020-02-28
Mauritius,2/28/20,0,2020-02-28
Cote d'Ivoire,2/28/20,0,2020-02-28
Suriname,2/28/20,0,2020-02-28
West Bank and Gaza,2/28/20,0,2020-02-28
United Arab Emirates,2/28/20,19,2020-02-28
Peru,2/28/20,0,2020-02-28
Albania,2/28/20,0,2020-02-28
Taiwan*,2/28/20,34,2020-02-28
Portugal,2/28/20,0,2020-02-28
Moldova,2/28/20,0,2020-02-28
Mauritania,2/28/20,0,2020-02-28
Zimbabwe,2/28/20,0,2020-02-28
Malawi,2/28/20,0,2020-02-28
Antigua and Barbuda,2/28/20,0,2020-02-28
Barbados,2/28/20,0,2020-02-28
Liechtenstein,2/28/20,0,2020-02-28
San Marino,2/28/20,1,2020-02-28
Austria,2/28/20,3,2020-02-28
Lithuania,2/28/20,1,2020-02-28
Serbia,2/28/20,0,2020-02-28
US,2/28/20,60,2020-02-28
Somalia,2/28/20,0,2020-02-28
Holy See,2/28/20,0,2020-02-28
Kazakhstan,2/28/20,0,2020-02-28
Botswana,2/28/20,0,2020-02-28
Guinea-Bissau,2/28/20,0,2020-02-28
Trinidad and Tobago,2/28/20,0,2020-02-28
Jamaica,2/28/20,0,2020-02-28
Iraq,2/28/20,7,2020-02-28
Gambia,2/28/20,0,2020-02-28
Israel,2/28/20,4,2020-02-28
Honduras,2/28/20,0,2020-02-28
Cabo Verde,2/28/20,0,2020-02-28
Slovenia,2/28/20,0,2020-02-28
Turkey,2/28/20,0,2020-02-28
Iceland,2/28/20,1,2020-02-28
South Africa,2/28/20,0,2020-02-28
Jordan,2/28/20,0,2020-02-28
Brunei,2/28/20,0,2020-02-28
Cameroon,2/28/20,0,2020-02-28
Slovakia,2/28/20,0,2020-02-28
Grenada,2/28/20,0,2020-02-28
Sierra Leone,2/28/20,0,2020-02-28
Canada,2/28/20,14,2020-02-28
Burkina Faso,2/28/20,0,2020-02-28
Bosnia and Herzegovina,2/28/20,0,2020-02-28
India,2/28/20,3,2020-02-28
Burma,2/28/20,0,2020-02-28
Seychelles,2/28/20,0,2020-02-28
Bhutan,2/28/20,0,2020-02-28
South Sudan,2/28/20,0,2020-02-28
Italy,2/28/20,888,2020-02-28
Senegal,2/28/20,0,2020-02-28
Japan,2/28/20,228,2020-02-28
Burundi,2/28/20,0,2020-02-28
Guyana,2/28/20,0,2020-02-28
Cambodia,2/28/20,1,2020-02-28
Guinea,2/28/20,0,2020-02-28
Haiti,2/28/20,0,2020-02-28
Sao Tome and Principe,2/28/20,0,2020-02-28
Bolivia,2/28/20,0,2020-02-28
Bulgaria,2/28/20,0,2020-02-28
Indonesia,2/28/20,0,2020-02-28
Ukraine,2/28/20,0,2020-02-28
Greece,2/28/20,4,2020-02-28
Georgia,2/28/20,1,2020-02-28
Central African Republic,2/28/20,0,2020-02-28
Hungary,2/28/20,0,2020-02-28
Iran,2/28/20,388,2020-02-28
Gabon,2/28/20,0,2020-02-28
Tunisia,2/28/20,0,2020-02-28
Germany,2/28/20,48,2020-02-28
"Korea, South",2/28/20,2337,2020-02-28
Kenya,2/28/20,0,2020-02-28
Uganda,2/28/20,0,2020-02-28
Guatemala,2/28/20,0,2020-02-28
Singapore,2/28/20,93,2020-02-28
Saudi Arabia,2/28/20,0,2020-02-28
Ghana,2/28/20,0,2020-02-28
Brazil,2/28/20,1,2020-02-28
Ireland,2/28/20,0,2020-02-28
Estonia,2/29/20,1,2020-02-29
Botswana,2/29/20,0,2020-02-29
Mongolia,2/29/20,0,2020-02-29
Kyrgyzstan,2/29/20,0,2020-02-29
Serbia,2/29/20,0,2020-02-29
Liberia,2/29/20,0,2020-02-29
Bhutan,2/29/20,0,2020-02-29
Slovakia,2/29/20,0,2020-02-29
Malaysia,2/29/20,25,2020-02-29
Haiti,2/29/20,0,2020-02-29
Albania,2/29/20,0,2020-02-29
Guatemala,2/29/20,0,2020-02-29
Trinidad and Tobago,2/29/20,0,2020-02-29
Belize,2/29/20,0,2020-02-29
North Macedonia,2/29/20,1,2020-02-29
San Marino,2/29/20,1,2020-02-29
Tunisia,2/29/20,0,2020-02-29
Netherlands,2/29/20,6,2020-02-29
Brazil,2/29/20,2,2020-02-29
Iraq,2/29/20,13,2020-02-29
Cyprus,2/29/20,0,2020-02-29
Jamaica,2/29/20,0,2020-02-29
Rwanda,2/29/20,0,2020-02-29
Burma,2/29/20,0,2020-02-29
Mauritius,2/29/20,0,2020-02-29
MS Zaandam,2/29/20,0,2020-02-29
Saint Lucia,2/29/20,0,2020-02-29
Belarus,2/29/20,1,2020-02-29
Peru,2/29/20,0,2020-02-29
Hungary,2/29/20,0,2020-02-29
Papua New Guinea,2/29/20,0,2020-02-29
Russia,2/29/20,2,2020-02-29
Bahamas,2/29/20,0,2020-02-29
Qatar,2/29/20,1,2020-02-29
Indonesia,2/29/20,0,2020-02-29
Laos,2/29/20,0,2020-02-29
Brunei,2/29/20,0,2020-02-29
Nicaragua,2/29/20,0,2020-02-29
Timor-Leste,2/29/20,0,2020-02-29
Saudi Arabia,2/29/20,0,2020-02-29
Fiji,2/29/20,0,2020-02-29
Togo,2/29/20,0,2020-02-29
Australia,2/29/20,25,2020-02-29
Paraguay,2/29/20,0,2020-02-29
Kenya,2/29/20,0,2020-02-29
China,2/29/20,79356,2020-02-29
Chad,2/29/20,0,2020-02-29
Venezuela,2/29/20,0,2020-02-29
Greece,2/29/20,4,2020-02-29
Bahrain,2/29/20,41,2020-02-29
West Bank and Gaza,2/29/20,0,2020-02-29
Guinea,2/29/20,0,2020-02-29
Turkey,2/29/20,0,2020-02-29
Latvia,2/29/20,0,2020-02-29
Niger,2/29/20,0,2020-02-29
Ukraine,2/29/20,0,2020-02-29
Malawi,2/29/20,0,2020-02-29
Germany,2/29/20,79,2020-02-29
Iran,2/29/20,593,2020-02-29
Saint Vincent and the Grenadines,2/29/20,0,2020-02-29
Eritrea,2/29/20,0,2020-02-29
Portugal,2/29/20,0,2020-02-29
Belgium,2/29/20,1,2020-02-29
Moldova,2/29/20,0,2020-02-29
Cabo Verde,2/29/20,0,2020-02-29
Syria,2/29/20,0,2020-02-29
Cote d'Ivoire,2/29/20,0,2020-02-29
Czechia,2/29/20,0,2020-02-29
Finland,2/29/20,3,2020-02-29
Sweden,2/29/20,12,2020-02-29
Uruguay,2/29/20,0,2020-02-29
Dominican Republic,2/29/20,0,2020-02-29
Congo (Brazzaville),2/29/20,0,2020-02-29
Thailand,2/29/20,42,2020-02-29
Tanzania,2/29/20,0,2020-02-29
Taiwan*,2/29/20,39,2020-02-29
New Zealand,2/29/20,1,2020-02-29
Cambodia,2/29/20,1,2020-02-29
Sri Lanka,2/29/20,1,2020-02-29
Italy,2/29/20,1128,2020-02-29
Armenia,2/29/20,0,2020-02-29
Denmark,2/29/20,3,2020-02-29
Seychelles,2/29/20,0,2020-02-29
Madagascar,2/29/20,0,2020-02-29
Mexico,2/29/20,4,2020-02-29
Nigeria,2/29/20,1,2020-02-29
Ecuador,2/29/20,0,2020-02-29
Monaco,2/29/20,1,2020-02-29
Andorra,2/29/20,0,2020-02-29
Burkina Faso,2/29/20,0,2020-02-29
Holy See,2/29/20,0,2020-02-29
Kazakhstan,2/29/20,0,2020-02-29
Honduras,2/29/20,0,2020-02-29
Gambia,2/29/20,0,2020-02-29
Algeria,2/29/20,1,2020-02-29
Lebanon,2/29/20,4,2020-02-29
Norway,2/29/20,15,2020-02-29
Mozambique,2/29/20,0,2020-02-29
Congo (Kinshasa),2/29/20,0,2020-02-29
Burundi,2/29/20,0,2020-02-29
Benin,2/29/20,0,2020-02-29
Ireland,2/29/20,1,2020-02-29
Sierra Leone,2/29/20,0,2020-02-29
Dominica,2/29/20,0,2020-02-29
Croatia,2/29/20,6,2020-02-29
Somalia,2/29/20,0,2020-02-29
Malta,2/29/20,0,2020-02-29
Argentina,2/29/20,0,2020-02-29
Barbados,2/29/20,0,2020-02-29
Uzbekistan,2/29/20,0,2020-02-29
Zimbabwe,2/29/20,0,2020-02-29
Guyana,2/29/20,0,2020-02-29
El Salvador,2/29/20,0,2020-02-29
Colombia,2/29/20,0,2020-02-29
Georgia,2/29/20,1,2020-02-29
Kosovo,2/29/20,0,2020-02-29
Cuba,2/29/20,0,2020-02-29
Bangladesh,2/29/20,0,2020-02-29
Egypt,2/29/20,1,2020-02-29
Liechtenstein,2/29/20,0,2020-02-29
Ghana,2/29/20,0,2020-02-29
Slovenia,2/29/20,0,2020-02-29
South Sudan,2/29/20,0,2020-02-29
Grenada,2/29/20,0,2020-02-29
Pakistan,2/29/20,4,2020-02-29
Sudan,2/29/20,0,2020-02-29
Western Sahara,2/29/20,0,2020-02-29
Bulgaria,2/29/20,0,2020-02-29
Saint Kitts and Nevis,2/29/20,0,2020-02-29
France,2/29/20,100,2020-02-29
Spain,2/29/20,45,2020-02-29
India,2/29/20,3,2020-02-29
Oman,2/29/20,6,2020-02-29
Sao Tome and Principe,2/29/20,0,2020-02-29
Antigua and Barbuda,2/29/20,0,2020-02-29
Senegal,2/29/20,0,2020-02-29
Luxembourg,2/29/20,1,2020-02-29
Cameroon,2/29/20,0,2020-02-29
Kuwait,2/29/20,45,2020-02-29
Bosnia and Herzegovina,2/29/20,0,2020-02-29
Mauritania,2/29/20,0,2020-02-29
South Africa,2/29/20,0,2020-02-29
Guinea-Bissau,2/29/20,0,2020-02-29
Eswatini,2/29/20,0,2020-02-29
"Korea, South",2/29/20,3150,2020-02-29
Gabon,2/29/20,0,2020-02-29
Libya,2/29/20,0,2020-02-29
Namibia,2/29/20,0,2020-02-29
Diamond Princess,2/29/20,705,2020-02-29
Romania,2/29/20,3,2020-02-29
Iceland,2/29/20,1,2020-02-29
United Arab Emirates,2/29/20,21,2020-02-29
Bolivia,2/29/20,0,2020-02-29
Austria,2/29/20,9,2020-02-29
Vietnam,2/29/20,16,2020-02-29
Zambia,2/29/20,0,2020-02-29
Ethiopia,2/29/20,0,2020-02-29
Angola,2/29/20,0,2020-02-29
Equatorial Guinea,2/29/20,0,2020-02-29
Singapore,2/29/20,102,2020-02-29
Djibouti,2/29/20,0,2020-02-29
Mali,2/29/20,0,2020-02-29
Uganda,2/29/20,0,2020-02-29
Japan,2/29/20,241,2020-02-29
Montenegro,2/29/20,0,2020-02-29
Maldives,2/29/20,0,2020-02-29
Jordan,2/29/20,0,2020-02-29
Lithuania,2/29/20,1,2020-02-29
Afghanistan,2/29/20,1,2020-02-29
Nepal,2/29/20,1,2020-02-29
Chile,2/29/20,0,2020-02-29
Canada,2/29/20,20,2020-02-29
Panama,2/29/20,0,2020-02-29
Costa Rica,2/29/20,0,2020-02-29
Poland,2/29/20,0,2020-02-29
Philippines,2/29/20,3,2020-02-29
Central African Republic,2/29/20,0,2020-02-29
Suriname,2/29/20,0,2020-02-29
Azerbaijan,2/29/20,0,2020-02-29
US,2/29/20,68,2020-02-29
Israel,2/29/20,7,2020-02-29
United Kingdom,2/29/20,23,2020-02-29
Switzerland,2/29/20,18,2020-02-29
Morocco,2/29/20,0,2020-02-29
Burkina Faso,3/1/20,0,2020-03-01
Somalia,3/1/20,0,2020-03-01
Djibouti,3/1/20,0,2020-03-01
Kazakhstan,3/1/20,0,2020-03-01
Ethiopia,3/1/20,0,2020-03-01
Nicaragua,3/1/20,0,2020-03-01
Georgia,3/1/20,3,2020-03-01
Chad,3/1/20,0,2020-03-01
Mozambique,3/1/20,0,2020-03-01
Philippines,3/1/20,3,2020-03-01
Japan,3/1/20,256,2020-03-01
Chile,3/1/20,0,2020-03-01
China,3/1/20,79932,2020-03-01
Eswatini,3/1/20,0,2020-03-01
Eritrea,3/1/20,0,2020-03-01
Cambodia,3/1/20,1,2020-03-01
Uganda,3/1/20,0,2020-03-01
Bahrain,3/1/20,47,2020-03-01
Turkey,3/1/20,0,2020-03-01
Iceland,3/1/20,3,2020-03-01
Switzerland,3/1/20,27,2020-03-01
Saint Kitts and Nevis,3/1/20,0,2020-03-01
Antigua and Barbuda,3/1/20,0,2020-03-01
Fiji,3/1/20,0,2020-03-01
Greece,3/1/20,7,2020-03-01
Paraguay,3/1/20,0,2020-03-01
Lithuania,3/1/20,1,2020-03-01
Barbados,3/1/20,0,2020-03-01
Grenada,3/1/20,0,2020-03-01
Honduras,3/1/20,0,2020-03-01
Diamond Princess,3/1/20,705,2020-03-01
Senegal,3/1/20,0,2020-03-01
Belarus,3/1/20,1,2020-03-01
Brunei,3/1/20,0,2020-03-01
Dominica,3/1/20,0,2020-03-01
Zimbabwe,3/1/20,0,2020-03-01
Rwanda,3/1/20,0,2020-03-01
